months_as_customer,age,policy_deductable,umbrella_limit,insured_sex,insured_education_level,insured_occupation,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,fraud_reported
65,27,1000,0,FEMALE,College,adm-clerical,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,17,1,?,1,2,YES,42840,N
316,45,2000,5000000,FEMALE,High School,prof-specialty,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,6,3,NO,2,0,YES,78870,N
215,42,500,0,MALE,JD,transport-moving,Multi-vehicle Collision,Front Collision,Major Damage,Fire,20,3,YES,2,2,YES,68520,Y
405,57,1000,4000000,MALE,MD,priv-house-serv,Multi-vehicle Collision,Front Collision,Total Loss,Other,21,3,?,2,3,?,61440,N
186,38,2000,0,FEMALE,JD,protective-serv,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,1,3,NO,2,3,?,73800,N
90,31,2000,0,FEMALE,PhD,other-service,Single Vehicle Collision,Rear Collision,Total Loss,Other,2,1,YES,1,0,YES,75790,N
332,47,2000,0,MALE,MD,craft-repair,Multi-vehicle Collision,Front Collision,Major Damage,Police,22,4,YES,2,0,?,71760,Y
396,57,1000,0,MALE,High School,protective-serv,Multi-vehicle Collision,Front Collision,Major Damage,Other,22,3,YES,2,1,NO,52560,N
78,31,1000,0,FEMALE,Masters,armed-forces,Multi-vehicle Collision,Side Collision,Minor Damage,Other,1,3,?,2,1,?,52290,N
245,40,1000,0,MALE,PhD,handlers-cleaners,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,12,1,YES,0,2,YES,82170,N
277,44,500,0,MALE,High School,priv-house-serv,Vehicle Theft,?,Trivial Damage,Police,6,1,NO,1,3,NO,5000,N
232,42,500,0,MALE,College,handlers-cleaners,Single Vehicle Collision,Rear Collision,Minor Damage,Other,11,1,YES,2,3,?,77000,Y
93,31,2000,0,FEMALE,MD,prof-specialty,Multi-vehicle Collision,Rear Collision,Major Damage,Police,21,3,YES,1,3,NO,48070,N
119,32,1000,0,MALE,High School,armed-forces,Single Vehicle Collision,Side Collision,Minor Damage,Other,12,1,NO,0,3,YES,56300,N
278,47,500,0,MALE,Masters,machine-op-inspct,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,21,1,NO,2,2,YES,58500,N
241,45,2000,0,FEMALE,PhD,machine-op-inspct,Single Vehicle Collision,Rear Collision,Minor Damage,Police,5,1,NO,2,2,NO,91650,N
84,32,500,7000000,FEMALE,Associate,prof-specialty,Single Vehicle Collision,Rear Collision,Total Loss,Other,0,1,YES,0,2,?,57240,Y
249,43,2000,0,FEMALE,MD,adm-clerical,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,4,3,YES,2,1,YES,57100,N
461,57,500,7000000,FEMALE,High School,farming-fishing,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,7,3,NO,0,1,?,59040,N
222,39,500,0,MALE,High School,transport-moving,Multi-vehicle Collision,Rear Collision,Major Damage,Other,9,3,YES,2,1,?,55000,Y
143,34,500,0,MALE,College,priv-house-serv,Single Vehicle Collision,Front Collision,Minor Damage,Other,10,1,?,2,3,YES,58500,N
60,23,500,3000000,MALE,MD,protective-serv,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,9,1,YES,1,0,NO,56520,N
280,43,1000,0,MALE,JD,transport-moving,Single Vehicle Collision,Front Collision,Total Loss,Fire,1,1,NO,0,2,?,77000,N
310,48,1000,0,FEMALE,Masters,priv-house-serv,Single Vehicle Collision,Front Collision,Major Damage,Police,21,1,YES,1,0,NO,55170,Y
475,61,500,0,FEMALE,Masters,handlers-cleaners,Single Vehicle Collision,Front Collision,Major Damage,Fire,23,1,YES,0,2,?,64350,N
64,29,2000,0,MALE,High School,exec-managerial,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,4,1,?,1,2,NO,43700,Y
107,26,2000,0,MALE,MD,sales,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,2,3,NO,2,3,NO,78650,Y
16,32,1000,0,MALE,MD,tech-support,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,0,3,?,0,2,?,59400,Y
230,41,1000,0,MALE,JD,transport-moving,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,19,3,?,2,0,?,53040,N
6,27,500,0,FEMALE,High School,prof-specialty,Vehicle Theft,?,Trivial Damage,Police,7,1,?,0,1,YES,3190,N
239,40,500,0,FEMALE,JD,sales,Multi-vehicle Collision,Rear Collision,Total Loss,Police,20,3,?,0,0,YES,69740,N
295,42,2000,5000000,MALE,PhD,sales,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,16,3,NO,0,0,NO,59130,Y
255,41,2000,4000000,MALE,High School,priv-house-serv,Single Vehicle Collision,Side Collision,Minor Damage,Fire,22,1,NO,2,0,?,69300,N
65,29,2000,5000000,FEMALE,MD,sales,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,21,3,YES,0,0,?,62900,N
430,59,2000,7000000,MALE,MD,other-service,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,19,3,?,0,3,YES,81800,N
1,33,500,0,FEMALE,High School,transport-moving,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,1,3,?,1,0,?,31700,N
339,48,500,0,MALE,JD,other-service,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,18,3,NO,2,1,?,51840,N
113,29,2000,0,MALE,PhD,exec-managerial,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,15,3,?,0,2,YES,49950,Y
218,43,500,0,FEMALE,Associate,priv-house-serv,Single Vehicle Collision,Rear Collision,Major Damage,Fire,18,1,?,1,3,YES,68200,Y
372,50,2000,0,FEMALE,MD,tech-support,Multi-vehicle Collision,Side Collision,Major Damage,Police,18,3,NO,2,2,YES,51800,N
254,40,500,0,MALE,MD,prof-specialty,Single Vehicle Collision,Front Collision,Minor Damage,Fire,10,1,YES,0,1,?,43280,Y
157,31,500,7000000,MALE,High School,farming-fishing,Multi-vehicle Collision,Rear Collision,Major Damage,Other,2,4,NO,2,2,NO,47700,Y
264,43,500,6000000,MALE,PhD,craft-repair,Multi-vehicle Collision,Rear Collision,Major Damage,Other,0,3,?,2,1,NO,60750,Y
20,23,1000,0,FEMALE,JD,tech-support,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,21,3,NO,2,2,NO,63250,Y
78,29,1000,6000000,MALE,Masters,other-service,Vehicle Theft,?,Minor Damage,Police,3,1,YES,2,2,NO,7500,N
166,34,1000,0,FEMALE,High School,machine-op-inspct,Single Vehicle Collision,Side Collision,Total Loss,Other,18,1,NO,0,2,YES,53680,N
163,36,1000,0,MALE,MD,other-service,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,1,1,YES,2,1,NO,51390,N
322,49,2000,0,FEMALE,PhD,armed-forces,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,18,1,?,0,2,YES,42240,N
183,38,500,0,FEMALE,Masters,prof-specialty,Single Vehicle Collision,Side Collision,Major Damage,Police,17,1,NO,0,1,YES,51920,Y
27,28,1000,0,MALE,MD,protective-serv,Parked Car,?,Trivial Damage,Police,4,1,?,2,0,?,3200,N
161,38,2000,0,MALE,PhD,priv-house-serv,Multi-vehicle Collision,Front Collision,Total Loss,Police,0,3,YES,2,2,YES,60480,N
234,43,500,0,MALE,Associate,protective-serv,Single Vehicle Collision,Rear Collision,Major Damage,Police,4,1,NO,2,2,YES,51600,N
256,43,500,0,FEMALE,MD,prof-specialty,Single Vehicle Collision,Rear Collision,Total Loss,Fire,11,1,NO,0,0,?,63250,N
132,32,2000,0,MALE,PhD,other-service,Vehicle Theft,?,Minor Damage,Police,21,1,YES,1,1,YES,5600,N
151,36,2000,0,FEMALE,MD,adm-clerical,Multi-vehicle Collision,Side Collision,Minor Damage,Police,12,3,NO,1,1,NO,62920,N
270,45,1000,0,FEMALE,College,handlers-cleaners,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,18,3,NO,1,1,YES,89400,N
182,40,1000,0,MALE,PhD,other-service,Single Vehicle Collision,Front Collision,Total Loss,Other,13,1,YES,0,2,?,71100,N
276,47,1000,0,MALE,PhD,craft-repair,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,23,3,YES,0,0,?,65780,N
95,30,2000,0,MALE,College,transport-moving,Single Vehicle Collision,Rear Collision,Minor Damage,Police,22,1,YES,0,3,?,34800,N
236,38,1000,0,FEMALE,College,other-service,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,16,1,NO,0,1,?,66840,N
82,27,1000,0,MALE,PhD,adm-clerical,Single Vehicle Collision,Rear Collision,Major Damage,Other,14,1,NO,2,3,?,71680,Y
131,29,1000,0,FEMALE,Associate,sales,Single Vehicle Collision,Front Collision,Major Damage,Fire,5,1,?,1,3,NO,76400,N
156,37,500,0,MALE,High School,exec-managerial,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,16,4,?,1,2,YES,53400,Y
478,64,500,0,FEMALE,Associate,adm-clerical,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,17,3,NO,1,1,NO,33930,N
172,35,2000,0,MALE,MD,handlers-cleaners,Multi-vehicle Collision,Rear Collision,Major Damage,Police,19,3,?,2,0,NO,79750,N
123,28,2000,0,MALE,Masters,transport-moving,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,5,1,?,2,1,YES,79800,Y
134,36,1000,0,MALE,PhD,machine-op-inspct,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,17,3,NO,2,0,YES,77200,N
194,39,500,0,MALE,Masters,adm-clerical,Multi-vehicle Collision,Front Collision,Major Damage,Other,3,3,?,2,2,NO,61500,N
84,29,1000,0,FEMALE,High School,machine-op-inspct,Parked Car,?,Trivial Damage,Police,6,1,YES,2,0,YES,6820,N
216,36,1000,0,FEMALE,Associate,priv-house-serv,Parked Car,?,Minor Damage,Police,0,1,YES,2,3,?,6160,N
431,54,2000,0,FEMALE,MD,craft-repair,Multi-vehicle Collision,Rear Collision,Major Damage,Police,4,3,?,2,0,?,62300,N
199,41,1000,0,FEMALE,Associate,sales,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,10,1,NO,1,2,NO,30100,N
289,48,500,8000000,FEMALE,PhD,handlers-cleaners,Single Vehicle Collision,Front Collision,Total Loss,Other,1,1,?,1,0,?,42900,N
269,41,2000,0,FEMALE,Associate,handlers-cleaners,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,21,1,YES,2,1,NO,85900,Y
309,47,500,0,MALE,PhD,exec-managerial,Multi-vehicle Collision,Rear Collision,Major Damage,Other,15,4,YES,0,1,?,77800,N
145,34,1000,0,FEMALE,JD,priv-house-serv,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,18,1,YES,2,0,NO,52250,N
26,42,1000,0,MALE,PhD,armed-forces,Single Vehicle Collision,Side Collision,Major Damage,Police,10,1,NO,2,3,?,63030,N
223,43,500,0,FEMALE,Masters,tech-support,Single Vehicle Collision,Rear Collision,Minor Damage,Police,14,1,NO,2,1,NO,54400,N
446,57,2000,0,MALE,College,adm-clerical,Multi-vehicle Collision,Front Collision,Total Loss,Police,10,3,NO,0,0,NO,62800,N
32,38,500,6000000,FEMALE,College,other-service,Multi-vehicle Collision,Side Collision,Minor Damage,Police,15,3,YES,2,1,YES,70900,N
428,54,2000,0,MALE,Masters,transport-moving,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,16,3,NO,1,0,?,76560,N
271,44,500,0,FEMALE,High School,tech-support,Single Vehicle Collision,Rear Collision,Minor Damage,Other,16,1,NO,2,2,NO,76230,Y
175,39,500,5000000,MALE,PhD,exec-managerial,Multi-vehicle Collision,Front Collision,Major Damage,Other,9,3,YES,2,2,YES,71610,Y
140,36,2000,0,FEMALE,JD,transport-moving,Multi-vehicle Collision,Front Collision,Major Damage,Fire,2,4,YES,0,2,YES,72800,N
269,44,500,4000000,FEMALE,JD,other-service,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,15,3,?,0,1,?,98670,Y
81,28,1000,6000000,FEMALE,Masters,sales,Multi-vehicle Collision,Front Collision,Major Damage,Fire,0,3,?,1,2,?,44730,Y
126,31,1000,0,MALE,Masters,sales,Single Vehicle Collision,Front Collision,Total Loss,Police,17,1,NO,1,1,NO,60840,N
458,59,1000,0,FEMALE,High School,protective-serv,Single Vehicle Collision,Front Collision,Total Loss,Police,23,1,?,2,2,YES,71800,N
366,50,1000,0,FEMALE,High School,handlers-cleaners,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,5,3,YES,1,3,NO,70290,N
20,37,500,0,FEMALE,Associate,transport-moving,Multi-vehicle Collision,Rear Collision,Total Loss,Other,15,3,?,2,1,NO,60750,N
143,31,500,0,MALE,Associate,protective-serv,Multi-vehicle Collision,Side Collision,Major Damage,Other,21,4,YES,2,0,?,76120,N
231,37,500,0,FEMALE,High School,sales,Single Vehicle Collision,Rear Collision,Major Damage,Fire,14,1,YES,2,0,?,71190,Y
211,40,1000,0,FEMALE,PhD,other-service,Vehicle Theft,?,Trivial Damage,Police,3,1,NO,1,1,NO,3190,N
110,33,1000,0,MALE,Associate,other-service,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,19,1,?,2,3,NO,55200,Y
106,31,2000,0,FEMALE,JD,farming-fishing,Multi-vehicle Collision,Rear Collision,Total Loss,Police,20,3,?,0,3,YES,45630,N
88,25,1000,0,FEMALE,JD,handlers-cleaners,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,6,1,YES,1,2,YES,66780,Y
246,44,2000,0,MALE,College,farming-fishing,Single Vehicle Collision,Front Collision,Major Damage,Other,18,1,YES,1,2,YES,61380,Y
446,61,1000,0,FEMALE,High School,adm-clerical,Single Vehicle Collision,Rear Collision,Minor Damage,Other,3,1,YES,2,0,YES,70500,N
142,30,2000,0,MALE,JD,adm-clerical,Multi-vehicle Collision,Rear Collision,Major Damage,Other,13,3,YES,0,3,YES,63600,N
176,36,500,5000000,MALE,College,transport-moving,Single Vehicle Collision,Rear Collision,Total Loss,Police,17,1,?,2,1,YES,47300,N
291,46,1000,0,FEMALE,High School,adm-clerical,Parked Car,?,Minor Damage,Police,8,1,NO,2,2,YES,5580,Y
33,33,1000,6000000,FEMALE,Associate,handlers-cleaners,Single Vehicle Collision,Rear Collision,Major Damage,Police,16,1,?,2,1,?,81400,N
103,33,1000,6000000,MALE,MD,armed-forces,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,21,1,NO,1,0,YES,76920,N
8,21,500,0,MALE,High School,handlers-cleaners,Single Vehicle Collision,Front Collision,Major Damage,Other,21,1,?,0,0,?,91260,N
350,54,500,0,MALE,College,other-service,Multi-vehicle Collision,Side Collision,Total Loss,Police,15,3,NO,0,0,?,93480,N
212,35,2000,0,MALE,MD,priv-house-serv,Multi-vehicle Collision,Front Collision,Total Loss,Fire,0,3,?,1,3,?,50380,N
272,43,1000,0,MALE,PhD,craft-repair,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,5,3,?,1,2,YES,81070,Y
289,43,1000,0,FEMALE,Associate,sales,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,19,3,YES,1,3,?,68580,N
208,41,1000,0,FEMALE,College,tech-support,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,18,1,NO,2,2,?,69300,N
255,45,500,0,MALE,High School,sales,Single Vehicle Collision,Front Collision,Total Loss,Other,16,1,NO,2,0,YES,67320,N
195,36,2000,0,FEMALE,Associate,machine-op-inspct,Multi-vehicle Collision,Front Collision,Total Loss,Fire,14,3,YES,2,3,YES,68970,N
255,39,500,0,FEMALE,PhD,armed-forces,Multi-vehicle Collision,Side Collision,Total Loss,Fire,17,3,YES,0,3,NO,29300,N
246,43,1000,6000000,MALE,JD,adm-clerical,Single Vehicle Collision,Side Collision,Minor Damage,Fire,0,1,NO,2,1,?,50700,N
215,38,500,0,FEMALE,PhD,craft-repair,Single Vehicle Collision,Rear Collision,Total Loss,Police,10,1,?,0,1,NO,70700,N
119,27,2000,0,MALE,High School,transport-moving,Multi-vehicle Collision,Rear Collision,Major Damage,Other,16,2,NO,1,0,?,63720,N
87,31,1000,0,FEMALE,Masters,sales,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,16,3,NO,0,3,YES,60940,Y
458,62,2000,5000000,MALE,Associate,handlers-cleaners,Single Vehicle Collision,Rear Collision,Major Damage,Other,2,1,?,0,1,YES,46980,N
65,23,1000,0,FEMALE,College,sales,Single Vehicle Collision,Side Collision,Major Damage,Other,14,1,NO,1,0,YES,52400,Y
209,36,2000,0,FEMALE,MD,craft-repair,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,17,3,?,1,3,?,65440,N
229,37,2000,0,FEMALE,MD,craft-repair,Multi-vehicle Collision,Side Collision,Major Damage,Other,14,3,YES,1,1,YES,68760,N
194,34,500,0,FEMALE,JD,protective-serv,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,11,3,NO,1,2,YES,57200,N
218,41,500,0,MALE,JD,prof-specialty,Multi-vehicle Collision,Side Collision,Total Loss,Police,14,3,NO,2,0,NO,84590,N
260,43,500,0,FEMALE,JD,exec-managerial,Single Vehicle Collision,Front Collision,Total Loss,Fire,18,1,?,1,0,?,75400,N
78,27,500,0,MALE,JD,other-service,Parked Car,?,Trivial Damage,Police,4,1,NO,0,3,NO,6050,N
215,37,500,0,FEMALE,College,transport-moving,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,7,3,NO,2,0,YES,57120,N
146,32,2000,0,MALE,Associate,priv-house-serv,Single Vehicle Collision,Rear Collision,Major Damage,Fire,12,1,?,0,3,?,59940,N
290,47,1000,0,MALE,High School,exec-managerial,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,20,3,YES,1,3,YES,56160,N
120,35,1000,0,FEMALE,High School,transport-moving,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,22,3,NO,2,0,NO,51210,N
196,39,2000,0,FEMALE,High School,handlers-cleaners,Multi-vehicle Collision,Side Collision,Major Damage,Police,8,3,?,2,0,NO,60400,N
70,27,1000,4000000,FEMALE,Masters,adm-clerical,Vehicle Theft,?,Trivial Damage,Police,19,1,NO,2,3,?,4400,N
163,37,1000,4000000,FEMALE,High School,craft-repair,Vehicle Theft,?,Minor Damage,Police,7,1,?,2,1,YES,3900,Y
230,44,2000,0,FEMALE,College,prof-specialty,Single Vehicle Collision,Front Collision,Total Loss,Fire,19,1,NO,0,2,YES,74140,N
405,55,500,0,MALE,PhD,machine-op-inspct,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,2,4,YES,0,2,NO,38640,N
476,61,1000,0,FEMALE,Masters,handlers-cleaners,Single Vehicle Collision,Front Collision,Total Loss,Fire,10,1,?,1,2,YES,49390,N
419,53,2000,6000000,MALE,College,transport-moving,Multi-vehicle Collision,Side Collision,Minor Damage,Police,17,4,?,0,0,YES,62280,N
